,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Month,DayOfMonth,Time
4023,Monday,OSSINGTON,SUDP,15,0,E,BD,5362,Apr,10,343
4024,Monday,JANE,EUSC,0,0,E,BD,5050,Apr,10,402
4025,Monday,OSGOODE,PUOPO,0,0,N,YU,6096,Apr,10,425
4026,Monday,WARDEN,TUMVS,0,0,W,BD,5370,Apr,10,487
4027,Monday,JANE,EUSC,0,0,E,BD,5050,Apr,10,504
4028,Monday,WARDEN,TUSC,0,0,E,BD,5014,Apr,10,520
4029,Monday,YORKDALE,MUATC,4,7,S,YU,5571,Apr,10,637
4030,Monday,BROADVIEW,TUSC,0,0,W,BD,5032,Apr,10,646
4031,Monday,ST. CLAIR WEST,MUPAA,5,8,S,YU,5501,Apr,10,707
4032,Monday,SPADINA,MUDD,3,7,W,BD,5160,Apr,10,709
4033,Monday,KIPLING,EUPI,4,8,W,BD,5135,Apr,10,750
4034,Monday,DUNDAS,SUDP,0,0,N,YU,5636,Apr,10,763
4035,Monday,ISLINGTON,SUDP,0,0,W,BD,0,Apr,10,782
4036,Monday,KIPLING,SUO,16,20,E,BD,5108,Apr,10,848
4037,Monday,OLD MILL,PUTDN,14,18,E,BD,5252,Apr,10,852
4038,Monday,COXWELL,EUDO,12,15,W,BD,5150,Apr,10,915
4039,Monday,DUNDAS WEST,MUSC,3,6,E,BD,5275,Apr,10,947
4040,Monday,KEELE,PUTR,3,6,W,BD,5319,Apr,10,988
4041,Monday,DUNDAS WEST,SUDP,0,0,W,BD,0,Apr,10,999
4042,Monday,DUFFERIN,MUPAA,0,0,E,BD,5223,Apr,10,1050
4043,Monday,ROYAL YORK,MUIRS,0,0,E,BD,0,Apr,10,1067
4044,Monday,OSGOODE,EUDO,14,16,N,YU,5941,Apr,10,1079
4045,Monday,ST. CLAIR WEST,MUPAA,0,0,S,YU,5531,Apr,10,1112
4046,Monday,LAWRENCE WEST,MUPAA,4,7,S,YU,5571,Apr,10,1115
4047,Monday,ST. GEORGE,SUO,0,0,N,YU,5641,Apr,10,1127
4048,Monday,BLOOR-YONGE,SUDP,3,8,W,BD,5089,Apr,10,1149
4049,Monday,OSGOODE,MUPAA,3,8,S,YU,5411,Apr,10,1197
4050,Monday,KENNEDY,MUTO,3,11,W,BD,5282,Apr,10,1291
4051,Monday,UNION,SUG,0,0,N,YU,5813,Apr,10,1302
4052,Monday,BLOOR-YONGE,SUO,0,0,S,YU,0,Apr,10,34
4053,Monday,LESLIE,PUSO,7,0,E,SHP,6156,Apr,10,347
4054,Monday,DON MILLS,TUSC,0,0,E,SHP,6166,Apr,10,518
4055,Monday,SHEPPARD-YONGE,SUDP,6,13,E,SHP,6166,Apr,10,1413
4056,Tuesday,YORK MILLS,TUNIP,12,0,N,YU,5586,Apr,11,337
4057,Tuesday,ST. CLAIR WEST,TUO,3,6,S,YU,5736,Apr,11,384
4058,Tuesday,WOODBINE,EUNT,9,14,W,BD,5051,Apr,11,388
4059,Tuesday,BATHURST,TUMVS,0,0,W,BD,5149,Apr,11,423
4060,Tuesday,WELLESLEY,SUUT,0,0,S,YU,5841,Apr,11,515
4061,Tuesday,KING,MUI,6,8,S,YU,5381,Apr,11,527
4062,Tuesday,UNION,PUOPO,5,7,N,YU,5896,Apr,11,537
4063,Tuesday,PAPE,SUO,6,8,E,BD,5018,Apr,11,538
4064,Tuesday,KENNEDY,TUSC,0,0,E,BD,5225,Apr,11,561
4065,Tuesday,ISLINGTON,TUSC,0,0,W,BD,5285,Apr,11,563
4066,Tuesday,COLLEGE,PUMO,4,7,N,YU,6111,Apr,11,620
4067,Tuesday,COLLEGE,MUIS,0,0,N,YU,0,Apr,11,722
4068,Tuesday,YORKDALE,SUROB,3,6,N,YU,5626,Apr,11,732
4069,Tuesday,WELLESLEY,MUATC,4,7,N,YU,5596,Apr,11,754
4070,Tuesday,ROYAL YORK,TUSC,0,0,E,BD,5347,Apr,11,755
4071,Tuesday,DUPONT,MUSAN,3,6,N,YU,6001,Apr,11,800
4072,Tuesday,COLLEGE,SUAE,0,0,N,YU,5451,Apr,11,819
4073,Tuesday,DUPONT,PUSAC,3,6,S,YU,5951,Apr,11,819
4074,Tuesday,GREENWOOD,SUDP,12,16,W,BD,5141,Apr,11,843
4075,Tuesday,LAWRENCE WEST,MUO,0,0,S,YU,5476,Apr,11,843
4076,Tuesday,FINCH,MUPAA,3,6,S,YU,5636,Apr,11,908
4077,Tuesday,BAY,SUAP,8,11,E,BD,5197,Apr,11,968
4078,Tuesday,OSSINGTON,MUPAA,0,0,E,BD,5099,Apr,11,977
4079,Tuesday,SPADINA,MUTO,3,6,E,BD,5270,Apr,11,993
4080,Tuesday,WILSON,PUOPO,9,11,S,YU,5716,Apr,11,1023
4081,Tuesday,ST. CLAIR WEST,MUPAA,4,6,N,YU,5671,Apr,11,1107
4082,Tuesday,BLOOR-YONGE,SUO,4,6,S,YU,6086,Apr,11,1196
4083,Tuesday,CHRISTIE,MUSC,0,0,W,BD,5302,Apr,11,1271
4084,Tuesday,ST. CLAIR,SUDP,7,11,N,YU,5396,Apr,11,1304
4085,Tuesday,DUNDAS,PUOPO,8,14,N,YU,5676,Apr,11,1341
4086,Tuesday,ROSEDALE,SUUT,14,19,N,YU,5651,Apr,11,1435
4087,Tuesday,OLD MILL,TUOS,0,0,E,BD,5131,Apr,11,42
4088,Wednesday,EGLINTON,MUO,7,0,N,YU,5716,Apr,12,338
4089,Wednesday,KENNEDY,ERTC,14,19,N,SRT,3007,Apr,12,919
4090,Wednesday,DONLANDS,PUSSW,0,0,W,BD,5149,Apr,12,352
4091,Wednesday,KENNEDY,ERCD,5,10,N,SRT,3007,Apr,12,1229
4092,Wednesday,OSGOODE,PUOPO,0,0,N,YU,6051,Apr,12,429
4093,Wednesday,ISLINGTON,TUO,0,0,E,BD,5257,Apr,12,484
4094,Wednesday,CHESTER,TUSC,0,0,E,BD,5252,Apr,12,491
4095,Wednesday,KIPLING,MUSAN,3,5,E,BD,5265,Apr,12,528
4096,Wednesday,PAPE,MUIS,0,0,E,YU,0,Apr,12,571
4097,Wednesday,ST. ANDREW,SUO,0,0,N,YU,6016,Apr,12,575
4098,Wednesday,YORK MILLS,SUUT,3,6,N,YU,5676,Apr,12,654
4099,Wednesday,ST. PATRICK,SUO,0,0,N,YU,5726,Apr,12,681
4100,Wednesday,DUFFERIN,EUDO,0,0,E,BD,5129,Apr,12,737
4101,Wednesday,SHEPPARD WEST,SUDP,0,0,N,YU,6036,Apr,12,761
4102,Wednesday,OSSINGTON,TUSC,0,0,E,BD,5217,Apr,12,804
4103,Wednesday,DAVISVILLE,SUDP,14,17,N,YU,5596,Apr,12,871
4104,Wednesday,BLOOR-YONGE,MUPAA,0,0,W,BD,5080,Apr,12,953
4105,Wednesday,WILSON,PUOPO,3,5,S,YU,5981,Apr,12,983
4106,Wednesday,BLOOR-YONGE,MUATC,8,11,N,YU,6061,Apr,12,1055
4107,Wednesday,QUEEN'S PARK,PUOPO,0,0,S,YU,5876,Apr,12,1056
4108,Wednesday,ROYAL YORK,SUO,17,20,E,YU,5270,Apr,12,1057
4109,Wednesday,DUNDAS,MUDD,5,8,N,YU,5921,Apr,12,1060
4110,Wednesday,QUEEN,MUPAA,5,8,N,YU,5396,Apr,12,1064
4111,Wednesday,DUFFERIN,EUSC,0,0,E,BD,5046,Apr,12,1066
4112,Wednesday,FINCH,EUNT,3,6,S,YU,5746,Apr,12,1085
4113,Wednesday,UNION,MUPAA,0,0,N,YU,6111,Apr,12,1123
4114,Wednesday,ST. CLAIR WEST,MUIS,0,0,S,YU,0,Apr,12,1210
4115,Wednesday,PAPE,MUIR,13,18,W,BD,5100,Apr,12,1259
4116,Wednesday,OLD MILL,SUO,0,0,E,BD,5003,Apr,12,1308
4117,Wednesday,WARDEN,MUIR,7,15,E,BD,5046,Apr,12,1313
4118,Wednesday,BROADVIEW,SUDP,0,0,E,BD,5153,Apr,12,1355
4119,Wednesday,ST. CLAIR WEST,SUUT,0,0,S,YU,5956,Apr,12,1361
4120,Wednesday,BLOOR-YONGE,SUDP,0,0,S,YU,0,Apr,12,1361
4121,Wednesday,COLLEGE,SUO,0,0,S,YU,0,Apr,12,1371
4122,Wednesday,VICTORIA PARK,SUDP,0,0,W,BD,5003,Apr,12,1386
4123,Wednesday,LAWRENCE WEST,SUAE,0,0,S,YU,6091,Apr,12,1418
4124,Wednesday,COLLEGE,SUUT,0,0,N,YU,0,Apr,12,1434
4125,Wednesday,DAVISVILLE,SUO,0,0,S,YU,0,Apr,12,2
4126,Wednesday,BLOOR-YONGE,SUDP,0,0,S,YU,0,Apr,12,3
4127,Wednesday,KIPLING,SUDP,15,23,E,BD,5330,Apr,12,4
4128,Wednesday,WELLESLEY,MUIRS,0,0,N,YU,0,Apr,12,6
4129,Wednesday,BAYVIEW,TUSC,0,0,E,SHP,6156,Apr,12,329
4130,Thursday,KENNEDY,ERTC,5,10,N,SRT,3007,Apr,13,636
4132,Thursday,KENNEDY,ERCD,5,11,N,SRT,3007,Apr,13,893
4133,Thursday,EGLINTON,MUO,3,0,N,YU,5921,Apr,13,338
4134,Thursday,KENNEDY,ERCD,5,11,N,SRT,3007,Apr,13,924
4135,Thursday,YORK MILLS,MUO,3,0,N,YU,5996,Apr,13,338
4136,Thursday,KENNEDY,MRPAA,0,0,S,SRT,3023,Apr,13,26
4137,Thursday,DUNDAS WEST,SUUT,0,0,E,BD,5192,Apr,13,345
4138,Thursday,EGLINTON,MUO,7,0,S,YU,6101,Apr,13,345
4139,Thursday,KENNEDY,EUBO,5,10,E,BD,5091,Apr,13,350
4140,Thursday,BROADVIEW,MUD,7,9,W,BD,5082,Apr,13,394
4141,Thursday,COXWELL,TUMVS,5,7,W,BD,5099,Apr,13,403
4142,Thursday,CASTLE FRANK,MUDD,4,6,E,BD,5010,Apr,13,456
4143,Thursday,MAIN STREET,EUSC,0,0,W,BD,5082,Apr,13,492
4144,Thursday,WILSON,SUDP,0,0,S,YU,6041,Apr,13,495
4145,Thursday,EGLINTON WEST,MUATC,8,10,N,YU,5671,Apr,13,532
4146,Thursday,MAIN STREET,MUIR,0,0,E,BD,5035,Apr,13,556
4147,Thursday,QUEEN'S PARK,PUOPO,4,7,S,YU,5441,Apr,13,563
4148,Thursday,ROYAL YORK,SUUT,7,9,E,BD,5192,Apr,13,564
4149,Thursday,BLOOR-YONGE,SUDP,3,7,W,BD,5292,Apr,13,594
4150,Thursday,ROYAL YORK,TUSC,0,0,E,BD,5339,Apr,13,599
4151,Thursday,BROADVIEW,TUSC,0,0,W,BD,5156,Apr,13,601
4152,Thursday,WOODBINE,EUDO,0,0,W,BD,5082,Apr,13,604
4153,Thursday,PAPE,SUDP,4,8,E,BD,5285,Apr,13,606
4154,Thursday,COXWELL,EUCD,3,7,W,BD,5082,Apr,13,613
4155,Thursday,KENNEDY,MUTO,5,9,W,BD,5044,Apr,13,621
4156,Thursday,OLD MILL,TUO,11,15,W,BD,5292,Apr,13,623
4157,Thursday,OSSINGTON,MUIR,3,7,E,BD,5133,Apr,13,634
4158,Thursday,WOODBINE,MUSC,0,0,W,BD,5317,Apr,13,642
4159,Thursday,DAVISVILLE,SUO,15,18,S,YU,5546,Apr,13,653
4160,Thursday,VICTORIA PARK,SUDP,22,26,W,BD,5131,Apr,13,656
4161,Thursday,MUSEUM,MUPAA,8,11,N,YU,6126,Apr,13,675
4162,Thursday,UNION,TUCC,3,6,S,YU,5416,Apr,13,686
4163,Thursday,ST. GEORGE,MUI,0,0,E,BD,5050,Apr,13,716
4164,Thursday,WOODBINE,SUAP,0,0,E,BD,0,Apr,13,725
4165,Thursday,BLOOR-YONGE,MUIS,0,0,N,YU,0,Apr,13,739
4166,Thursday,UNION,MUPAA,0,0,N,YU,5576,Apr,13,848
4167,Thursday,EGLINTON WEST,MUIS,0,0,N,YU,0,Apr,13,855
4168,Thursday,SUMMERHILL,SUDP,9,12,S,YU,6016,Apr,13,861
4169,Thursday,ST. CLAIR,SUAP,0,0,S,YU,0,Apr,13,898
4170,Thursday,DUNDAS,SUDP,8,13,N,YU,6121,Apr,13,942
4171,Thursday,ST. GEORGE,EUO,10,13,S,YU,5796,Apr,13,953
4172,Thursday,DUNDAS,MUATC,3,6,N,YU,5411,Apr,13,961
4173,Thursday,BATHURST,SUDP,0,0,W,BD,5199,Apr,13,1023
4174,Thursday,VICTORIA PARK,SUDP,6,9,W,BD,5097,Apr,13,1035
4175,Thursday,MAIN STREET,SUDP,17,22,W,BD,5097,Apr,13,1121
4176,Thursday,ST. CLAIR WEST,SUDP,10,13,N,YU,6086,Apr,13,1126
4177,Thursday,YORK UNIVERSITY,EUDO,3,6,N,YU,5941,Apr,13,1207
4178,Thursday,KEELE,EUSC,0,0,W,BD,5279,Apr,13,1234
4179,Thursday,SPADINA,SUDP,0,0,E,BD,0,Apr,13,1235
4180,Thursday,DAVISVILLE,SUEAS,9,12,S,YU,5586,Apr,13,1259
4181,Thursday,DUNDAS,PUOPO,3,6,S,YU,5651,Apr,13,1278
4182,Thursday,ROYAL YORK,SUO,0,0,W,BD,0,Apr,13,1279
4183,Thursday,KING,PUOPO,5,8,S,YU,5651,Apr,13,1284
4184,Thursday,ROSEDALE,SUO,0,0,N,YU,0,Apr,13,1317
4185,Thursday,MAIN STREET,SUDP,0,0,W,BD,0,Apr,13,1404
4186,Friday,SHEPPARD WEST,SUDP,6,11,N,YU,5406,Apr,14,142
4188,Friday,OSGOODE,PUOPO,3,5,N,YU,5591,Apr,14,401
4189,Friday,COXWELL,TUOS,3,5,W,BD,5203,Apr,14,503
4190,Friday,ISLINGTON,TUSC,0,0,E,BD,5018,Apr,14,505
4191,Friday,BROADVIEW,TUO,6,8,W,BD,5207,Apr,14,517
4192,Friday,VICTORIA PARK,TUMVS,6,8,W,BD,5171,Apr,14,524
4193,Friday,HIGHWAY 407,EUDO,6,8,N,YU,5466,Apr,14,528
4194,Friday,ST. GEORGE,SUO,0,0,W,BD,5311,Apr,14,541
4195,Friday,KIPLING,TUSC,0,0,W,BD,5207,Apr,14,552
4196,Friday,ROYAL YORK,EUNT,0,0,E,BD,5046,Apr,14,564
4197,Friday,FINCH,SUDP,0,0,S,YU,5491,Apr,14,585
4198,Friday,ROYAL YORK,MUTD,5,7,E,BD,5005,Apr,14,592
4199,Friday,BLOOR-YONGE,SUO,0,0,E,BD,5339,Apr,14,645
4200,Friday,BLOOR-YONGE,SUDP,0,0,S,YU,5511,Apr,14,647
4201,Friday,LAWRENCE WEST,MUPAA,5,8,S,YU,5891,Apr,14,685
4202,Friday,BLOOR-YONGE,SUDP,0,0,W,BD,5362,Apr,14,756
4203,Friday,ST. GEORGE,SUDP,3,7,S,YU,5456,Apr,14,817
4204,Friday,BAY,SUDP,0,0,W,BD,5265,Apr,14,868
4205,Friday,COXWELL,SUDP,5,9,E,BD,5347,Apr,14,916
4206,Friday,OLD MILL,PUTDN,3,6,W,BD,5155,Apr,14,928
4207,Friday,MUSEUM,SUDP,8,12,N,YU,5491,Apr,14,986
4208,Friday,ISLINGTON,TUS,3,6,W,BD,5282,Apr,14,991
4209,Friday,WILSON,MUPLB,5,7,N,YU,5886,Apr,14,1010
4210,Friday,WILSON,MUPLB,24,27,S,YU,5721,Apr,14,1026
4211,Friday,WILSON,TUO,5,7,S,YU,5601,Apr,14,1051
4212,Friday,COXWELL,SUDP,3,6,W,BD,5003,Apr,14,1066
4213,Friday,VICTORIA PARK,MUPLB,23,28,W,BD,5166,Apr,14,1084
4214,Friday,RUNNYMEDE,TUO,3,6,E,BD,5141,Apr,14,1119
4215,Friday,SPADINA,MUSAN,3,7,N,YU,6016,Apr,14,1124
4216,Friday,FINCH,SUDP,38,41,N,YU,5651,Apr,14,1130
4217,Friday,DUNDAS,PUOPO,0,0,N,YU,5701,Apr,14,1158
4218,Friday,CHRISTIE,SUSA,0,0,E,BD,5297,Apr,14,1170
4219,Friday,ROSEDALE,MUPAA,0,0,N,YU,5496,Apr,14,1314
4220,Friday,COXWELL,SUDP,4,12,E,BD,5053,Apr,14,20
4221,Friday,OLD MILL,SUDP,11,19,W,BD,5016,Apr,14,41
4222,Friday,QUEEN'S PARK,SUDP,3,8,S,YU,6056,Apr,14,58
4223,Friday,BAY,SUUT,22,30,E,BD,5016,Apr,14,67
4224,Friday,KIPLING,SUUT,10,18,W,YU,5288,Apr,14,110
4225,Friday,LESLIE,EUDO,4,11,E,SHP,6186,Apr,14,1184
4226,Saturday,ST. ANDREW,TUSUP,20,26,S,YU,5796,Apr,15,380
4227,Saturday,ST. GEORGE,SUDP,4,9,W,YU,5051,Apr,15,457
4228,Saturday,ST. GEORGE,SUDP,6,11,E,BD,5270,Apr,15,551
4229,Saturday,UNION,MUPAA,0,0,N,YU,5941,Apr,15,653
4230,Saturday,SHEPPARD-YONGE,MUIS,0,0,S,YU,0,Apr,15,811
4231,Saturday,KING,SUDP,0,0,S,YU,5651,Apr,15,861
4232,Saturday,KING,SUDP,0,0,S,YU,0,Apr,15,872
4233,Saturday,ISLINGTON,TUSC,0,0,W,BD,5311,Apr,15,933
4234,Saturday,LAWRENCE,SUDP,8,13,N,YU,5426,Apr,15,1030
4235,Saturday,WELLESLEY,MUSAN,6,12,S,YU,5781,Apr,15,1057
4236,Saturday,BLOOR-YONGE,MUIRS,0,0,S,YU,0,Apr,15,1128
4237,Saturday,BLOOR-YONGE,SUDP,0,0,N,YU,0,Apr,15,1132
4238,Saturday,CHRISTIE,MUPAA,0,0,W,BD,5171,Apr,15,1157
4239,Saturday,ST. CLAIR WEST,TUCC,12,18,N,YU,5476,Apr,15,1159
4240,Saturday,BROADVIEW,TUMVS,5,10,E,BD,5269,Apr,15,1280
4241,Saturday,COLLEGE,SUAP,0,0,N,YU,0,Apr,15,1356
4242,Saturday,BLOOR-YONGE,MUO,0,0,W,BD,0,Apr,15,1375
4243,Saturday,QUEEN,MUSAN,6,12,N,YU,5691,Apr,15,1395
4244,Saturday,SHEPPARD-YONGE,SUEAS,8,14,N,YU,6131,Apr,15,3
4245,Saturday,YORK MILLS,MUO,14,20,N,YU,5426,Apr,15,11
4246,Saturday,SHERBOURNE,MUPAA,3,9,W,BD,5016,Apr,15,50
4247,Saturday,DON MILLS,PUOPO,6,13,W,SHP,6191,Apr,15,533
4248,Saturday,SHEPPARD-YONGE,TUMVS,0,0,W,SHP,6181,Apr,15,626
4249,Saturday,SHEPPARD-YONGE,SUDP,7,14,W,SHP,6181,Apr,15,74
4250,Sunday,KENNEDY,SUO,0,0,E,BD,5133,Apr,16,127
4251,Sunday,LAWRENCE EAST,PRSL,420,426,N,SRT,3021,Apr,16,529
4252,Sunday,MAIN STREET,TUSC,0,0,W,BD,5131,Apr,16,517
4253,Sunday,COLLEGE,MUPAA,3,8,N,YU,5551,Apr,16,605
4254,Sunday,DUNDAS WEST,SUO,0,0,W,BD,5091,Apr,16,649
4255,Sunday,BROADVIEW,MUDD,3,7,E,BD,5018,Apr,16,657
4256,Sunday,FINCH,MUATC,5,10,S,YU,5651,Apr,16,669
4257,Sunday,SHEPPARD-YONGE,SUDP,5,10,N,YU,5796,Apr,16,763
4258,Sunday,LAWRENCE,MUPAA,0,0,N,YU,6111,Apr,16,876
4259,Sunday,ST. GEORGE,EUNT,7,11,W,BD,5042,Apr,16,885
4260,Sunday,KENNEDY,SUO,3,7,W,BD,5156,Apr,16,1015
4261,Sunday,ST. CLAIR WEST,MUPAA,0,0,S,YU,6096,Apr,16,1022
4262,Sunday,QUEEN,SUDP,9,15,N,YU,5921,Apr,16,1063
4263,Sunday,DAVISVILLE,MUPAA,0,0,N,YU,5901,Apr,16,1099
4264,Sunday,KENNEDY,TUMVS,0,0,E,BD,5275,Apr,16,1120
4265,Sunday,SHEPPARD WEST,MUPAA,4,11,N,YU,5676,Apr,16,1149
4266,Sunday,CASTLE FRANK,MUIR,4,9,E,BD,5258,Apr,16,1207
4267,Sunday,DUFFERIN,SUAP,0,0,E,BD,0,Apr,16,1207
4268,Sunday,ROSEDALE,MUWEA,7,13,N,YU,6111,Apr,16,1231
4269,Sunday,ROSEDALE,MUWEA,7,13,N,YU,5921,Apr,16,1244
4270,Sunday,COLLEGE,SUDP,0,0,N,YU,0,Apr,16,1290
4271,Sunday,DUNDAS,SUDP,15,21,N,YU,6111,Apr,16,1319
4272,Sunday,WELLESLEY,MUPAA,0,0,S,YU,5626,Apr,16,1358
4273,Sunday,EGLINTON WEST,MUIS,0,0,S,YU,5821,Apr,16,1364
4274,Sunday,COLLEGE,SUDP,0,0,S,YU,0,Apr,16,1400
4275,Sunday,RUNNYMEDE,SUO,0,0,E,BD,0,Apr,16,93
4276,Monday,ELLESMERE,ERDO,4,9,N,SRT,3001,Apr,17,397
4277,Monday,WILSON,TUNOA,8,0,S,YU,5476,Apr,17,350
4278,Monday,MIDLAND,ERLV,4,9,S,SRT,3018,Apr,17,943
4279,Monday,BLOOR-YONGE,MUPR1,75,78,S,YU,5626,Apr,17,381
4280,Monday,LAWRENCE EAST,ERWA,17,23,N,SRT,3012,Apr,17,1361
4281,Monday,BLOOR-YONGE,MUO,0,0,W,BD,5289,Apr,17,382
4282,Monday,GREENWOOD,EUTL,8,10,W,BD,5082,Apr,17,396
4283,Monday,WARDEN,MUDD,4,6,W,BD,5223,Apr,17,411
4284,Monday,LAWRENCE,MUDD,4,6,S,YU,6046,Apr,17,469
4285,Monday,COXWELL,EUSC,0,0,W,BD,5131,Apr,17,470
4286,Monday,ST. GEORGE,MUIR,3,5,W,BD,5307,Apr,17,473
4287,Monday,BLOOR-YONGE,SUDP,0,0,N,YU,5475,Apr,17,503
4288,Monday,SUMMERHILL,MUIR,4,7,S,YU,5481,Apr,17,516
4289,Monday,KIPLING,EUNT,3,5,E,BD,5318,Apr,17,519
4290,Monday,LANSDOWNE,MUDD,5,7,W,BD,5297,Apr,17,520
4291,Monday,NORTH YORK CENTRE,SUSA,9,12,S,YU,6061,Apr,17,530
4292,Monday,KING,SUO,28,31,S,YU,5536,Apr,17,544
4293,Monday,OLD MILL,SUO,0,0,E,BD,0,Apr,17,556
4294,Monday,COLLEGE,SUDP,8,11,S,YU,5441,Apr,17,607
4295,Monday,ISLINGTON,EUSC,0,0,W,BD,5029,Apr,17,656
4296,Monday,SPADINA,EUDO,8,11,N,YU,5436,Apr,17,658
4297,Monday,GLENCAIRN,MUIR,5,8,N,YU,5536,Apr,17,918
4298,Monday,SPADINA,SUUT,29,32,S,YU,6126,Apr,17,930
4299,Monday,KIPLING,TUNIP,3,6,E,BD,5084,Apr,17,950
4300,Monday,DUNDAS,MUI,13,16,S,YU,5941,Apr,17,988
4301,Monday,HIGH PARK,SUUT,10,13,E,BD,5315,Apr,17,1003
4302,Monday,ROSEDALE,PUOPO,0,0,N,YU,5491,Apr,17,1038
4303,Monday,SHEPPARD-YONGE,SUUT,0,0,S,YU,5536,Apr,17,1044
4304,Monday,UNION,MUPAA,4,6,N,BD,6086,Apr,17,1092
4305,Monday,UNION,MUIS,0,0,N,YU,0,Apr,17,1107
4306,Monday,KIPLING,SUDP,25,30,W,YU,5102,Apr,17,1237
4307,Monday,DUNDAS,SUDP,0,0,N,YU,0,Apr,17,1288
4308,Monday,ST. ANDREW,MUIS,0,0,S,YU,0,Apr,17,1391
4309,Monday,VAUGHAN,MUATC,12,30,S,YU,5711,Apr,17,1424
4310,Monday,LAWRENCE WEST,PUOPO,5,10,S,YU,5476,Apr,17,1437
4311,Monday,GLENCAIRN,PUOPO,4,9,S,YU,5476,Apr,17,3
4312,Monday,COLLEGE,SUO,0,0,S,YU,5541,Apr,17,70
4313,Monday,DONLANDS,SUDP,0,0,W,BD,0,Apr,17,111
4314,Tuesday,LAWRENCE EAST,ERTC,10,15,N,SRT,3003,Apr,18,668
4315,Tuesday,MCCOWAN,TRO,7,12,N,SRT,3007,Apr,18,942
4316,Tuesday,ST. CLAIR,MUO,3,0,S,YU,6106,Apr,18,399
4317,Tuesday,MCCOWAN,MRSAN,5,10,S,SRT,3010,Apr,18,1107
4318,Tuesday,ISLINGTON,MUSC,0,0,E,BD,5219,Apr,18,433
4319,Tuesday,CHRISTIE,TUSC,0,0,W,BD,5018,Apr,18,490
4320,Tuesday,ST. GEORGE,MUATC,5,7,N,YU,5571,Apr,18,497
4321,Tuesday,EGLINTON WEST,SUO,0,0,N,YU,6071,Apr,18,523
4322,Tuesday,ISLINGTON,EUSC,0,0,E,BD,5285,Apr,18,545
4323,Tuesday,BLOOR-YONGE,MUPAA,3,6,N,YU,6001,Apr,18,602
4324,Tuesday,MAIN STREET,EUSC,0,0,W,BD,5305,Apr,18,603
4325,Tuesday,BLOOR-YONGE,MUIS,0,0,S,YU,0,Apr,18,621
4326,Tuesday,OSSINGTON,MUIRS,0,0,E,BD,0,Apr,18,656
4327,Tuesday,CHESTER,SUO,0,0,W,BD,5225,Apr,18,763
4328,Tuesday,VICTORIA PARK,MUD,3,7,W,BD,5129,Apr,18,772
4329,Tuesday,ROYAL YORK,SUDP,0,0,E,BD,5292,Apr,18,819
4330,Tuesday,DAVISVILLE,MUO,0,0,S,YU,5731,Apr,18,862
4331,Tuesday,DUNDAS WEST,TUMVS,0,0,W,BD,5189,Apr,18,876
4332,Tuesday,MAIN STREET,MUIS,0,0,E,BD,0,Apr,18,934
4333,Tuesday,QUEEN,SUDP,9,11,N,YU,6076,Apr,18,939
4334,Tuesday,DONLANDS,EUO,10,13,W,BD,5365,Apr,18,965
4335,Tuesday,EGLINTON,MUIRS,5,7,N,YU,5856,Apr,18,1010
4336,Tuesday,HIGH PARK,SUO,0,0,E,BD,0,Apr,18,1014
4337,Tuesday,YORKDALE,SUO,27,29,N,YU,5851,Apr,18,1087
4338,Tuesday,GREENWOOD,MUDD,14,17,E,BD,5370,Apr,18,1087
4339,Tuesday,DUNDAS,SUO,5,8,S,YU,6081,Apr,18,1188
4340,Tuesday,DUPONT,MUD,8,11,N,YU,5416,Apr,18,1210
4341,Tuesday,EGLINTON,SUO,0,0,S,YU,0,Apr,18,1218
4342,Tuesday,DUNDAS,MUPAA,3,6,S,YU,5676,Apr,18,1287
4343,Tuesday,MAIN STREET,PUSI,0,0,E,BD,5349,Apr,18,1366
4344,Tuesday,LANSDOWNE,MUIRS,0,0,E,BD,0,Apr,18,1367
4345,Tuesday,MAIN STREET,PUSI,0,0,E,BD,5366,Apr,18,1373
4346,Tuesday,MAIN STREET,PUSI,0,0,E,BD,5260,Apr,18,1382
4347,Tuesday,MAIN STREET,PUSI,0,0,E,BD,5118,Apr,18,1415
4348,Tuesday,MAIN STREET,PUSI,0,0,E,BD,5023,Apr,18,1425
4349,Tuesday,BLOOR-YONGE,SUDP,5,10,N,YU,5531,Apr,18,1428
4350,Tuesday,BLOOR-YONGE,SUO,0,0,E,BD,5285,Apr,18,110
4351,Tuesday,SHEPPARD-YONGE,MUTD,0,0,E,SHP,6166,Apr,18,792
4352,Wednesday,MCCOWAN,TRNOA,5,10,S,SRT,3016,Apr,19,367
4353,Wednesday,MCCOWAN,SRDP,6,11,S,SRT,3022,Apr,19,383
4354,Wednesday,EGLINTON,MUO,5,10,N,YU,5381,Apr,19,360
4355,Wednesday,OSSINGTON,TUSC,0,0,E,BD,5349,Apr,19,388
4356,Wednesday,SHEPPARD WEST,EUAL,6,12,N,YU,6121,Apr,19,389
4357,Wednesday,ST. GEORGE,SUAP,0,0,E,BD,0,Apr,19,411
4358,Wednesday,BROADVIEW,SUDP,5,7,W,BD,5209,Apr,19,425
4359,Wednesday,BLOOR-YONGE,EUTRD,3,6,N,YU,5766,Apr,19,437
4360,Wednesday,BLOOR-YONGE,SUDP,0,0,W,BD,5209,Apr,19,437
